customer_id,signup_date,segment,region,acquisition_channel
C0004208,2023-04-29,Mid-Market,North America,partners
C0003814,2023-04-29,SMB,EMEA,social_ads
C0007064,2023-04-29,Startup,North America,social_ads
C0005252,2023-04-30,Enterprise,EMEA,paid_search
C0001001,2023-04-30,Startup,LATAM,organic
C0007104,2023-04-30,Startup,North America,social_ads
C0005809,2023-05-01,Startup,North America,referral
C0007384,2023-05-01,Startup,North America,paid_search
C0008216,2023-05-01,Startup,North America,referral
C0005155,2023-05-01,Mid-Market,LATAM,social_ads
C0005472,2023-05-01,Startup,North America,paid_search
C0006881,2023-05-01,SMB,EMEA,paid_search
C0003208,2023-05-01,SMB,EMEA,social_ads
C0001444,2023-05-02,SMB,APAC,referral
C0001402,2023-05-02,Mid-Market,North America,paid_search
C0005703,2023-05-02,SMB,EMEA,referral
C0008323,2023-05-02,SMB,APAC,email
C0008488,2023-05-02,SMB,APAC,paid_search
C0005460,2023-05-02,Mid-Market,EMEA,social_ads
C0000018,2023-05-03,Startup,LATAM,social_ads
C0003144,2023-05-03,SMB,APAC,paid_search
C0003316,2023-05-03,SMB,APAC,social_ads
C0006893,2023-05-03,SMB,LATAM,social_ads
C0007647,2023-05-03,Mid-Market,EMEA,organic
C0002848,2023-05-04,SMB,North America,referral
C0008831,2023-05-04,Mid-Market,APAC,organic
C0003032,2023-05-04,Mid-Market,LATAM,referral
C0005552,2023-05-04,Mid-Market,North America,paid_search
C0005722,2023-05-04,Enterprise,North America,paid_search
C0004759,2023-05-05,SMB,LATAM,paid_search
C0008092,2023-05-05,Enterprise,EMEA,partners
C0006097,2023-05-05,Mid-Market,North America,organic
C0004292,2023-05-05,Mid-Market,APAC,referral
C0007608,2023-05-05,Enterprise,North America,social_ads
C0001899,2023-05-05,Startup,North America,paid_search
C0000728,2023-05-06,Startup,EMEA,paid_search
C0001220,2023-05-07,SMB,LATAM,organic
C0006091,2023-05-07,Startup,LATAM,social_ads
C0002346,2023-05-07,Enterprise,LATAM,referral
C0006125,2023-05-07,Mid-Market,EMEA,referral
C0002985,2023-05-07,SMB,EMEA,paid_search
C0008671,2023-05-08,SMB,North America,referral
C0000259,2023-05-08,Startup,LATAM,social_ads
C0002322,2023-05-08,Mid-Market,APAC,social_ads
C0001482,2023-05-08,Startup,LATAM,paid_search
C0002419,2023-05-09,SMB,North America,organic
C0008865,2023-05-09,Mid-Market,North America,partners
C0001156,2023-05-09,Mid-Market,APAC,social_ads
C0002228,2023-05-09,Mid-Market,EMEA,organic
C0007185,2023-05-09,Mid-Market,EMEA,paid_search
C0000681,2023-05-09,Enterprise,North America,referral
C0005602,2023-05-09,Mid-Market,North America,partners
C0004235,2023-05-09,SMB,EMEA,organic
C0002197,2023-05-09,SMB,EMEA,paid_search
C0005746,2023-05-10,Mid-Market,EMEA,organic
C0004333,2023-05-10,SMB,APAC,social_ads
C0006939,2023-05-10,Mid-Market,EMEA,organic
C0006079,2023-05-11,SMB,EMEA,referral
C0002427,2023-05-11,Mid-Market,LATAM,organic
C0005723,2023-05-11,SMB,LATAM,organic
C0007216,2023-05-11,Startup,North America,organic
C0004352,2023-05-11,Mid-Market,EMEA,partners
C0005620,2023-05-11,Mid-Market,EMEA,paid_search
C0002342,2023-05-12,Mid-Market,APAC,paid_search
C0003401,2023-05-12,SMB,North America,organic
C0003955,2023-05-12,Startup,North America,partners
C0002340,2023-05-12,Startup,North America,paid_search
C0008943,2023-05-12,Startup,APAC,paid_search
C0005687,2023-05-13,Enterprise,North America,paid_search
C0001116,2023-05-13,Startup,North America,social_ads
C0004189,2023-05-13,Startup,EMEA,paid_search
C0005346,2023-05-13,Mid-Market,North America,social_ads
C0008614,2023-05-13,Startup,LATAM,referral
C0007843,2023-05-13,Mid-Market,EMEA,social_ads
C0007933,2023-05-14,SMB,North America,social_ads
C0001535,2023-05-14,Mid-Market,APAC,paid_search
C0003157,2023-05-14,SMB,North America,organic
C0004336,2023-05-14,Startup,EMEA,social_ads
C0002668,2023-05-14,Enterprise,LATAM,partners
C0004725,2023-05-14,Enterprise,EMEA,organic
C0004551,2023-05-15,Mid-Market,APAC,paid_search
C0004256,2023-05-15,Mid-Market,North America,paid_search
C0004972,2023-05-15,Startup,LATAM,social_ads
C0005634,2023-05-16,Startup,EMEA,organic
C0004745,2023-05-16,Enterprise,LATAM,referral
C0003310,2023-05-16,Startup,North America,social_ads
C0001766,2023-05-16,Mid-Market,North America,social_ads
C0004218,2023-05-16,SMB,LATAM,referral
C0004158,2023-05-16,Startup,EMEA,social_ads
C0001994,2023-05-16,Startup,EMEA,paid_search
C0003263,2023-05-17,Startup,APAC,social_ads
C0001908,2023-05-17,Startup,LATAM,paid_search
C0006647,2023-05-17,Startup,EMEA,referral
C0001826,2023-05-17,SMB,EMEA,referral
C0000511,2023-05-17,SMB,APAC,referral
C0000917,2023-05-17,SMB,APAC,referral
C0002390,2023-05-17,SMB,North America,social_ads
C0003986,2023-05-17,Startup,North America,organic
C0002765,2023-05-18,Startup,EMEA,partners
C0007307,2023-05-18,Mid-Market,North America,referral
C0003941,2023-05-19,SMB,EMEA,organic
C0004089,2023-05-19,SMB,EMEA,partners
C0008248,2023-05-19,SMB,APAC,paid_search
C0005209,2023-05-19,Enterprise,North America,paid_search
C0005210,2023-05-19,Mid-Market,EMEA,paid_search
C0007011,2023-05-20,Startup,North America,social_ads
C0003580,2023-05-20,Startup,EMEA,social_ads
C0004837,2023-05-20,Enterprise,North America,organic
C0007898,2023-05-21,Enterprise,EMEA,email
C0001807,2023-05-21,Startup,North America,social_ads
C0001768,2023-05-21,Startup,North America,social_ads
C0006267,2023-05-22,Startup,North America,social_ads
C0004293,2023-05-22,Startup,EMEA,referral
C0005812,2023-05-22,Mid-Market,EMEA,social_ads
C0004776,2023-05-22,Startup,APAC,social_ads
C0001966,2023-05-22,SMB,APAC,paid_search
C0003397,2023-05-22,Startup,North America,paid_search
C0002792,2023-05-23,SMB,North America,referral
C0005958,2023-05-23,SMB,North America,social_ads
C0006236,2023-05-23,Mid-Market,EMEA,partners
C0008175,2023-05-23,SMB,LATAM,social_ads
C0004580,2023-05-23,Mid-Market,North America,social_ads
C0003435,2023-05-24,SMB,North America,organic
C0008665,2023-05-24,Startup,North America,paid_search
C0007573,2023-05-24,Startup,North America,organic
C0003975,2023-05-25,Mid-Market,North America,paid_search
C0003169,2023-05-25,SMB,LATAM,social_ads
C0002583,2023-05-26,Startup,APAC,social_ads
C0005362,2023-05-26,Enterprise,LATAM,paid_search
C0008083,2023-05-26,SMB,EMEA,social_ads
C0008595,2023-05-26,Mid-Market,EMEA,partners
C0004679,2023-05-27,SMB,North America,referral
C0001428,2023-05-27,Mid-Market,APAC,organic
C0001790,2023-05-27,SMB,North America,paid_search
C0008097,2023-05-27,Mid-Market,EMEA,social_ads
C0001958,2023-05-28,Startup,EMEA,referral
C0003778,2023-05-28,SMB,LATAM,paid_search
C0000794,2023-05-28,Enterprise,EMEA,paid_search
C0008976,2023-05-28,Mid-Market,EMEA,partners
C0002312,2023-05-29,SMB,North America,referral
C0006554,2023-05-29,Startup,North America,referral
C0008456,2023-05-29,SMB,APAC,partners
C0003009,2023-05-30,SMB,EMEA,organic
C0007377,2023-05-30,Startup,EMEA,paid_search
C0007298,2023-05-30,Startup,APAC,email
C0004578,2023-05-30,Mid-Market,North America,email
C0003261,2023-05-30,SMB,EMEA,social_ads
C0008770,2023-05-30,Enterprise,EMEA,referral
C0000548,2023-05-31,Mid-Market,North America,organic
C0005761,2023-05-31,SMB,North America,social_ads
C0006846,2023-05-31,SMB,EMEA,social_ads
C0008333,2023-06-01,SMB,North America,paid_search
C0002324,2023-06-01,Mid-Market,North America,partners
C0006425,2023-06-01,SMB,North America,referral
C0003186,2023-06-01,Startup,North America,social_ads
C0003993,2023-06-01,SMB,EMEA,social_ads
C0002754,2023-06-02,Mid-Market,APAC,referral
C0001567,2023-06-02,Enterprise,APAC,paid_search
C0004191,2023-06-02,SMB,EMEA,social_ads
C0001376,2023-06-02,SMB,North America,organic
C0003860,2023-06-03,Enterprise,LATAM,referral
C0008836,2023-06-03,Startup,EMEA,organic
C0006756,2023-06-03,Startup,LATAM,social_ads
C0005648,2023-06-03,Enterprise,APAC,organic
C0004778,2023-06-04,SMB,LATAM,organic
C0000140,2023-06-05,Startup,EMEA,paid_search
C0002631,2023-06-05,SMB,North America,organic
C0006084,2023-06-06,Startup,EMEA,organic
C0004664,2023-06-06,SMB,EMEA,social_ads
C0003656,2023-06-06,Startup,APAC,social_ads
C0008262,2023-06-06,SMB,APAC,social_ads
C0003097,2023-06-07,Enterprise,EMEA,social_ads
C0008039,2023-06-07,Startup,North America,paid_search
C0006530,2023-06-07,Mid-Market,APAC,social_ads
C0007874,2023-06-07,Enterprise,EMEA,email
C0000123,2023-06-08,Mid-Market,LATAM,partners
C0004291,2023-06-08,Startup,EMEA,organic
C0000561,2023-06-08,SMB,North America,organic
C0000339,2023-06-08,Mid-Market,EMEA,referral
C0003005,2023-06-08,Mid-Market,North America,paid_search
C0004521,2023-06-09,Startup,EMEA,referral
C0000628,2023-06-09,Startup,LATAM,social_ads
C0003781,2023-06-09,SMB,North America,paid_search
C0005890,2023-06-09,Startup,APAC,social_ads
C0000664,2023-06-09,Mid-Market,North America,organic
C0006111,2023-06-09,Startup,APAC,paid_search
C0003751,2023-06-09,Enterprise,North America,partners
C0006863,2023-06-10,Mid-Market,North America,social_ads
C0007043,2023-06-10,SMB,EMEA,paid_search
C0003319,2023-06-10,SMB,APAC,social_ads
C0002938,2023-06-11,Enterprise,EMEA,email
C0001183,2023-06-11,Startup,North America,paid_search
C0005755,2023-06-11,Mid-Market,North America,partners
C0007282,2023-06-11,Enterprise,North America,organic
C0005387,2023-06-11,Mid-Market,EMEA,referral
C0004855,2023-06-12,SMB,North America,paid_search
C0004707,2023-06-12,SMB,EMEA,paid_search
C0005321,2023-06-12,SMB,North America,referral
C0003427,2023-06-12,Startup,APAC,referral
C0006284,2023-06-12,Startup,North America,organic
C0003594,2023-06-12,SMB,North America,social_ads
C0001810,2023-06-12,Mid-Market,North America,partners
C0007969,2023-06-13,Startup,North America,paid_search
C0003981,2023-06-13,SMB,North America,paid_search
C0007532,2023-06-13,Startup,North America,paid_search
C0004019,2023-06-14,Mid-Market,EMEA,social_ads
C0005780,2023-06-14,SMB,APAC,paid_search
C0000098,2023-06-14,SMB,EMEA,social_ads
C0000364,2023-06-14,SMB,APAC,referral
C0005152,2023-06-14,Mid-Market,EMEA,social_ads
C0002216,2023-06-14,SMB,APAC,paid_search
C0007773,2023-06-15,SMB,EMEA,email
C0001991,2023-06-15,SMB,EMEA,referral
C0002896,2023-06-15,SMB,North America,paid_search
C0003763,2023-06-15,Startup,North America,social_ads
C0006306,2023-06-16,SMB,EMEA,organic
C0002597,2023-06-16,Mid-Market,APAC,social_ads
C0001624,2023-06-16,Startup,North America,referral
C0002349,2023-06-16,Startup,North America,social_ads
C0008415,2023-06-16,SMB,North America,referral
C0007437,2023-06-17,Startup,North America,social_ads
C0003289,2023-06-18,SMB,North America,partners
C0007833,2023-06-18,Startup,North America,paid_search
C0001764,2023-06-18,Mid-Market,APAC,organic
C0002129,2023-06-18,Startup,APAC,paid_search
C0000086,2023-06-18,Startup,EMEA,paid_search
C0001427,2023-06-18,Mid-Market,EMEA,paid_search
C0003745,2023-06-18,SMB,North America,organic
C0004536,2023-06-18,SMB,North America,social_ads
C0002463,2023-06-19,Mid-Market,LATAM,referral
C0001456,2023-06-19,Mid-Market,North America,organic
C0002064,2023-06-19,Startup,North America,social_ads
C0003966,2023-06-19,Startup,LATAM,organic
C0008867,2023-06-19,SMB,EMEA,social_ads
C0000413,2023-06-19,Enterprise,APAC,paid_search
C0008833,2023-06-19,Startup,LATAM,referral
C0003948,2023-06-20,SMB,North America,referral
C0006246,2023-06-20,Mid-Market,LATAM,email
C0008452,2023-06-20,Mid-Market,LATAM,paid_search
C0003018,2023-06-21,Enterprise,North America,partners
C0005436,2023-06-21,Startup,APAC,organic
C0000455,2023-06-21,Enterprise,LATAM,referral
C0001041,2023-06-21,SMB,North America,paid_search
C0007366,2023-06-21,SMB,APAC,paid_search
C0003693,2023-06-22,Mid-Market,North America,partners
C0007739,2023-06-22,Mid-Market,EMEA,organic
C0005300,2023-06-23,Enterprise,North America,referral
C0008150,2023-06-23,Enterprise,LATAM,paid_search
C0002264,2023-06-23,Mid-Market,EMEA,social_ads
C0001170,2023-06-23,SMB,North America,paid_search
C0007772,2023-06-23,Mid-Market,EMEA,partners
C0003940,2023-06-24,SMB,North America,social_ads
C0006599,2023-06-24,SMB,EMEA,organic
C0002150,2023-06-24,Enterprise,EMEA,organic
C0002741,2023-06-24,SMB,EMEA,referral
C0002286,2023-06-25,Startup,LATAM,social_ads
C0002233,2023-06-25,SMB,LATAM,paid_search
C0008420,2023-06-25,Startup,APAC,referral
C0002882,2023-06-25,SMB,North America,organic
C0001707,2023-06-25,Mid-Market,LATAM,email
C0007993,2023-06-25,SMB,North America,organic
C0001408,2023-06-26,Startup,APAC,organic
C0002147,2023-06-26,SMB,EMEA,paid_search
C0003284,2023-06-26,Startup,North America,social_ads
C0000845,2023-06-26,Startup,EMEA,paid_search
C0000188,2023-06-26,SMB,EMEA,referral
C0003686,2023-06-26,Enterprise,North America,social_ads
C0003198,2023-06-26,Mid-Market,LATAM,paid_search
C0000005,2023-06-26,Mid-Market,North America,paid_search
C0007144,2023-06-27,SMB,EMEA,email
C0001297,2023-06-27,SMB,North America,organic
C0000337,2023-06-27,Startup,EMEA,social_ads
C0006745,2023-06-27,Startup,EMEA,paid_search
C0000350,2023-06-27,Startup,APAC,paid_search
C0001836,2023-06-28,Mid-Market,North America,paid_search
C0003210,2023-06-28,Startup,LATAM,paid_search
C0003997,2023-06-28,SMB,North America,partners
C0004106,2023-06-28,Mid-Market,EMEA,organic
C0001133,2023-06-28,Mid-Market,LATAM,referral
C0007413,2023-06-28,Mid-Market,APAC,organic
C0006965,2023-06-29,SMB,EMEA,social_ads
C0003167,2023-06-29,Startup,North America,social_ads
C0006143,2023-06-29,Mid-Market,EMEA,paid_search
C0006085,2023-06-29,Startup,North America,social_ads
C0001153,2023-06-29,Startup,APAC,paid_search
C0006048,2023-06-29,Startup,LATAM,social_ads
C0005836,2023-06-30,SMB,APAC,social_ads
C0000109,2023-06-30,SMB,APAC,organic
C0002514,2023-06-30,Startup,LATAM,paid_search
C0005470,2023-06-30,Mid-Market,EMEA,partners
C0007420,2023-06-30,SMB,EMEA,paid_search
C0001371,2023-07-01,SMB,LATAM,paid_search
C0000921,2023-07-01,Mid-Market,North America,paid_search
C0002424,2023-07-01,Startup,LATAM,paid_search
C0006156,2023-07-01,Startup,North America,organic
C0005702,2023-07-01,SMB,EMEA,referral
C0003052,2023-07-02,Startup,APAC,paid_search
C0001642,2023-07-02,SMB,North America,organic
C0002157,2023-07-02,Startup,North America,partners
C0005719,2023-07-03,Startup,EMEA,paid_search
C0003000,2023-07-03,SMB,North America,referral
C0006746,2023-07-03,Mid-Market,LATAM,paid_search
C0006735,2023-07-03,SMB,North America,organic
C0003133,2023-07-03,Startup,North America,social_ads
C0005223,2023-07-04,SMB,EMEA,partners
C0000894,2023-07-04,Startup,LATAM,partners
C0000294,2023-07-05,Startup,EMEA,paid_search
C0001236,2023-07-05,Startup,North America,paid_search
C0002983,2023-07-05,Mid-Market,North America,social_ads
C0006646,2023-07-06,Enterprise,APAC,paid_search
C0002568,2023-07-06,SMB,APAC,organic
C0003234,2023-07-06,SMB,EMEA,paid_search
C0000869,2023-07-06,Startup,APAC,paid_search
C0001251,2023-07-06,SMB,North America,organic
C0000940,2023-07-07,Enterprise,EMEA,organic
C0002763,2023-07-07,Startup,EMEA,paid_search
C0007025,2023-07-07,Mid-Market,North America,email
C0005720,2023-07-07,SMB,APAC,social_ads
C0005849,2023-07-07,SMB,North America,paid_search
C0002035,2023-07-07,Mid-Market,EMEA,partners
C0001341,2023-07-08,Mid-Market,LATAM,organic
C0002963,2023-07-08,SMB,North America,organic
C0004091,2023-07-08,SMB,EMEA,social_ads
C0003410,2023-07-08,SMB,North America,referral
C0008762,2023-07-09,Enterprise,APAC,referral
C0002458,2023-07-09,Mid-Market,APAC,paid_search
C0005563,2023-07-09,SMB,APAC,email
C0005511,2023-07-09,Mid-Market,LATAM,email
C0003257,2023-07-09,Startup,APAC,organic
C0000290,2023-07-09,Mid-Market,North America,paid_search
C0000718,2023-07-10,Startup,LATAM,paid_search
C0004331,2023-07-10,SMB,EMEA,social_ads
C0008090,2023-07-10,SMB,APAC,organic
C0003318,2023-07-10,SMB,North America,referral
C0005221,2023-07-11,Startup,APAC,social_ads
C0004200,2023-07-11,Mid-Market,EMEA,social_ads
C0007037,2023-07-11,SMB,EMEA,paid_search
C0004990,2023-07-12,Startup,North America,paid_search
C0008771,2023-07-12,Mid-Market,EMEA,partners
C0000725,2023-07-12,Startup,LATAM,referral
C0005224,2023-07-12,Mid-Market,APAC,email
C0001278,2023-07-12,Startup,APAC,social_ads
C0001936,2023-07-12,Enterprise,EMEA,paid_search
C0007893,2023-07-12,Mid-Market,North America,social_ads
C0005249,2023-07-12,SMB,LATAM,paid_search
C0000129,2023-07-13,Enterprise,APAC,social_ads
C0003344,2023-07-13,Mid-Market,North America,partners
C0002782,2023-07-13,SMB,North America,referral
C0002864,2023-07-14,Startup,EMEA,organic
C0004187,2023-07-14,Startup,North America,paid_search
C0005715,2023-07-14,SMB,LATAM,referral
C0002210,2023-07-14,SMB,EMEA,paid_search
C0007959,2023-07-15,Startup,North America,organic
C0005912,2023-07-15,Enterprise,EMEA,social_ads
C0000865,2023-07-15,Mid-Market,North America,paid_search
C0000258,2023-07-16,Mid-Market,EMEA,partners
C0007226,2023-07-16,Enterprise,North America,social_ads
C0000583,2023-07-16,Startup,EMEA,paid_search
C0003280,2023-07-16,Mid-Market,EMEA,referral
C0002659,2023-07-17,Startup,North America,paid_search
C0008285,2023-07-17,Startup,EMEA,partners
C0006814,2023-07-17,SMB,North America,email
C0007421,2023-07-17,SMB,EMEA,email
C0006606,2023-07-17,Startup,EMEA,social_ads
C0000230,2023-07-17,SMB,North America,social_ads
C0005692,2023-07-17,Mid-Market,APAC,paid_search
C0004203,2023-07-17,Startup,APAC,referral
C0002483,2023-07-17,Startup,LATAM,paid_search
C0008520,2023-07-17,SMB,North America,organic
C0007623,2023-07-18,Startup,North America,organic
C0005463,2023-07-18,SMB,EMEA,referral
C0000409,2023-07-18,Startup,North America,organic
C0003631,2023-07-18,Startup,LATAM,social_ads
C0004609,2023-07-18,SMB,EMEA,social_ads
C0003959,2023-07-18,Startup,EMEA,email
C0002416,2023-07-20,Mid-Market,EMEA,organic
C0004658,2023-07-20,SMB,APAC,referral
C0004494,2023-07-20,SMB,North America,social_ads
C0001473,2023-07-20,SMB,APAC,organic
C0007845,2023-07-20,Mid-Market,LATAM,organic
C0001252,2023-07-20,SMB,APAC,email
C0000161,2023-07-21,Mid-Market,North America,social_ads
C0005238,2023-07-21,Mid-Market,APAC,referral
C0008635,2023-07-21,SMB,APAC,email
C0005991,2023-07-22,Mid-Market,North America,partners
C0000155,2023-07-22,SMB,EMEA,social_ads
C0007494,2023-07-22,SMB,North America,organic
C0002889,2023-07-22,SMB,LATAM,organic
C0008383,2023-07-22,SMB,APAC,partners
C0002119,2023-07-22,Startup,APAC,social_ads
C0003527,2023-07-22,SMB,LATAM,organic
C0006609,2023-07-22,SMB,APAC,paid_search
C0002022,2023-07-23,Enterprise,APAC,partners
C0001575,2023-07-23,Mid-Market,North America,organic
C0004887,2023-07-23,SMB,North America,email
C0000240,2023-07-23,Startup,North America,email
C0006880,2023-07-23,Startup,EMEA,organic
C0006433,2023-07-23,SMB,EMEA,partners
C0003209,2023-07-24,SMB,LATAM,social_ads
C0003523,2023-07-24,Mid-Market,EMEA,partners
C0004445,2023-07-24,SMB,North America,social_ads
C0004625,2023-07-24,Startup,LATAM,paid_search
C0008338,2023-07-24,SMB,North America,referral
C0000636,2023-07-24,Mid-Market,APAC,paid_search
C0006324,2023-07-25,Startup,EMEA,paid_search
C0005515,2023-07-25,Startup,North America,referral
C0003398,2023-07-25,Startup,North America,social_ads
C0000908,2023-07-26,Startup,EMEA,organic
C0000769,2023-07-26,Mid-Market,North America,organic
C0000404,2023-07-26,Startup,LATAM,social_ads
C0001517,2023-07-26,Startup,APAC,paid_search
C0008236,2023-07-26,SMB,North America,paid_search
C0008449,2023-07-26,SMB,EMEA,referral
C0005462,2023-07-26,Enterprise,APAC,referral
C0003008,2023-07-27,Enterprise,LATAM,partners
C0002489,2023-07-27,SMB,EMEA,paid_search
C0006258,2023-07-27,Mid-Market,North America,paid_search
