date,acquisition_channel,spend
2023-06-07,email,326.31
2023-06-07,organic,188.34
2023-06-07,paid_search,1707.01
2023-06-07,partners,571.64
2023-06-07,referral,425.03
2023-06-07,social_ads,1291.26
2023-06-08,email,311.29
2023-06-08,organic,205.88
2023-06-08,paid_search,1812.42
2023-06-08,partners,611.51
2023-06-08,referral,356.47
2023-06-08,social_ads,1118.98
2023-06-09,email,376.05
2023-06-09,organic,209.21
2023-06-09,paid_search,1500.55
2023-06-09,partners,548.74
2023-06-09,referral,409.78
2023-06-09,social_ads,1359.73
2023-06-10,email,240.83
2023-06-10,organic,185.22
2023-06-10,paid_search,1396.83
2023-06-10,partners,417.19
2023-06-10,referral,334.87
2023-06-10,social_ads,1104.78
2023-06-11,email,281.83
2023-06-11,organic,163.88
2023-06-11,paid_search,1485.77
2023-06-11,partners,442.4
2023-06-11,referral,329.86
2023-06-11,social_ads,1447.58
2023-06-12,email,370.28
2023-06-12,organic,203.75
2023-06-12,paid_search,2036.9
2023-06-12,partners,533.79
2023-06-12,referral,345.15
2023-06-12,social_ads,1514.41
2023-06-13,email,347.76
2023-06-13,organic,189.35
2023-06-13,paid_search,1369.49
2023-06-13,partners,564.33
2023-06-13,referral,374.55
2023-06-13,social_ads,1608.79
2023-06-14,email,377.36
2023-06-14,organic,236.31
2023-06-14,paid_search,1618.5
2023-06-14,partners,461.98
2023-06-14,referral,418.87
2023-06-14,social_ads,1323.18
2023-06-15,email,311.7
2023-06-15,organic,278.16
2023-06-15,paid_search,1913.56
2023-06-15,partners,683.86
2023-06-15,referral,394.63
2023-06-15,social_ads,1057.32
2023-06-16,email,328.52
2023-06-16,organic,222.33
2023-06-16,paid_search,1670.31
2023-06-16,partners,425.96
2023-06-16,referral,357.02
2023-06-16,social_ads,1386.4
2023-06-17,email,234.39
2023-06-17,organic,164.36
2023-06-17,paid_search,1070.8
2023-06-17,partners,491.12
2023-06-17,referral,311.4
2023-06-17,social_ads,1236.87
2023-06-18,email,214.37
2023-06-18,organic,212.38
2023-06-18,paid_search,1514.02
2023-06-18,partners,523.41
2023-06-18,referral,379.55
2023-06-18,social_ads,1358.48
2023-06-19,email,371.12
2023-06-19,organic,190.91
2023-06-19,paid_search,1547.67
2023-06-19,partners,540.53
2023-06-19,referral,531.09
2023-06-19,social_ads,1772.01
2023-06-20,email,245.04
2023-06-20,organic,204.36
2023-06-20,paid_search,1737.36
2023-06-20,partners,612.34
2023-06-20,referral,455.09
2023-06-20,social_ads,1665.42
2023-06-21,email,319.85
2023-06-21,organic,233.48
2023-06-21,paid_search,1616.66
2023-06-21,partners,487.42
2023-06-21,referral,402.71
2023-06-21,social_ads,1445.29
2023-06-22,email,309.03
2023-06-22,organic,223.5
2023-06-22,paid_search,1637.04
2023-06-22,partners,606.84
2023-06-22,referral,389.23
2023-06-22,social_ads,1353.16
2023-06-23,email,347.34
2023-06-23,organic,202.82
2023-06-23,paid_search,1749.75
2023-06-23,partners,525.61
2023-06-23,referral,423.49
2023-06-23,social_ads,1329.51
2023-06-24,email,254.61
2023-06-24,organic,204.01
2023-06-24,paid_search,1603.84
2023-06-24,partners,536.47
2023-06-24,referral,347.09
2023-06-24,social_ads,1338.15
2023-06-25,email,273.69
2023-06-25,organic,175.73
2023-06-25,paid_search,1435.61
2023-06-25,partners,380.6
2023-06-25,referral,353.87
2023-06-25,social_ads,1192.47
2023-06-26,email,327.54
2023-06-26,organic,197.79
2023-06-26,paid_search,2044.05
2023-06-26,partners,571.55
2023-06-26,referral,286.32
2023-06-26,social_ads,1379.04
2023-06-27,email,288.58
2023-06-27,organic,205.83
2023-06-27,paid_search,1523.95
2023-06-27,partners,648.67
2023-06-27,referral,298.63
2023-06-27,social_ads,1405.24
2023-06-28,email,314.79
2023-06-28,organic,228.14
2023-06-28,paid_search,1647.24
2023-06-28,partners,489.21
2023-06-28,referral,404.59
2023-06-28,social_ads,1407.58
2023-06-29,email,270.8
2023-06-29,organic,193.33
2023-06-29,paid_search,1584.78
2023-06-29,partners,367.02
2023-06-29,referral,438.32
2023-06-29,social_ads,1485.48
2023-06-30,email,369.29
2023-06-30,organic,185.15
2023-06-30,paid_search,1455.16
2023-06-30,partners,495.11
2023-06-30,referral,365.72
2023-06-30,social_ads,1366.6
2023-07-01,email,253.77
2023-07-01,organic,161.88
2023-07-01,paid_search,1279.72
2023-07-01,partners,446.59
2023-07-01,referral,309.49
2023-07-01,social_ads,1182.4
2023-07-02,email,273.6
2023-07-02,organic,160.77
2023-07-02,paid_search,1252.08
2023-07-02,partners,401.35
2023-07-02,referral,355.17
2023-07-02,social_ads,1332.14
2023-07-03,email,277.04
2023-07-03,organic,221.6
2023-07-03,paid_search,1861.66
2023-07-03,partners,458.03
2023-07-03,referral,456.51
2023-07-03,social_ads,1636.52
2023-07-04,email,290.21
2023-07-04,organic,219.26
2023-07-04,paid_search,1678.49
2023-07-04,partners,551.16
2023-07-04,referral,344.37
2023-07-04,social_ads,1652.74
2023-07-05,email,310.79
2023-07-05,organic,213.15
2023-07-05,paid_search,1316.3
2023-07-05,partners,505.1
2023-07-05,referral,441.84
2023-07-05,social_ads,1583.4
2023-07-06,email,274.24
2023-07-06,organic,197.87
2023-07-06,paid_search,1716.44
2023-07-06,partners,478.03
2023-07-06,referral,413.83
2023-07-06,social_ads,1362.66
2023-07-07,email,336.18
2023-07-07,organic,186.9
2023-07-07,paid_search,1608.0
2023-07-07,partners,584.71
2023-07-07,referral,445.87
2023-07-07,social_ads,1643.46
2023-07-08,email,266.33
2023-07-08,organic,155.83
2023-07-08,paid_search,1574.98
2023-07-08,partners,539.28
2023-07-08,referral,310.46
2023-07-08,social_ads,1476.86
2023-07-09,email,231.62
2023-07-09,organic,201.66
2023-07-09,paid_search,1237.46
2023-07-09,partners,507.03
2023-07-09,referral,319.37
2023-07-09,social_ads,1221.92
2023-07-10,email,333.99
2023-07-10,organic,245.65
2023-07-10,paid_search,1576.83
2023-07-10,partners,497.67
2023-07-10,referral,423.26
2023-07-10,social_ads,1575.33
2023-07-11,email,316.62
2023-07-11,organic,232.17
2023-07-11,paid_search,1511.03
2023-07-11,partners,598.03
2023-07-11,referral,373.98
2023-07-11,social_ads,1455.45
2023-07-12,email,335.1
2023-07-12,organic,204.04
2023-07-12,paid_search,1604.75
2023-07-12,partners,466.13
2023-07-12,referral,397.36
2023-07-12,social_ads,1368.67
2023-07-13,email,365.42
2023-07-13,organic,196.43
2023-07-13,paid_search,1881.77
2023-07-13,partners,573.17
2023-07-13,referral,460.62
2023-07-13,social_ads,1442.86
2023-07-14,email,401.95
2023-07-14,organic,213.46
2023-07-14,paid_search,1548.72
2023-07-14,partners,549.11
2023-07-14,referral,413.94
2023-07-14,social_ads,1523.37
2023-07-15,email,203.21
2023-07-15,organic,140.67
2023-07-15,paid_search,1335.98
2023-07-15,partners,482.45
2023-07-15,referral,288.73
2023-07-15,social_ads,1396.1
2023-07-16,email,218.67
2023-07-16,organic,139.36
2023-07-16,paid_search,1763.04
2023-07-16,partners,412.56
2023-07-16,referral,305.38
2023-07-16,social_ads,1016.61
2023-07-17,email,291.73
2023-07-17,organic,250.58
2023-07-17,paid_search,1728.07
2023-07-17,partners,534.56
2023-07-17,referral,414.08
2023-07-17,social_ads,1462.05
2023-07-18,email,363.34
2023-07-18,organic,223.17
2023-07-18,paid_search,1559.99
2023-07-18,partners,636.6
2023-07-18,referral,345.48
2023-07-18,social_ads,1353.76
2023-07-19,email,299.61
2023-07-19,organic,219.82
2023-07-19,paid_search,1561.83
2023-07-19,partners,485.18
2023-07-19,referral,381.61
2023-07-19,social_ads,1527.41
2023-07-20,email,321.59
2023-07-20,organic,220.99
2023-07-20,paid_search,1532.34
2023-07-20,partners,676.41
2023-07-20,referral,453.56
2023-07-20,social_ads,1621.79
2023-07-21,email,274.91
2023-07-21,organic,242.69
2023-07-21,paid_search,1281.31
2023-07-21,partners,481.12
2023-07-21,referral,385.02
2023-07-21,social_ads,1606.61
2023-07-22,email,255.59
2023-07-22,organic,188.75
2023-07-22,paid_search,1273.03
2023-07-22,partners,414.75
2023-07-22,referral,308.88
2023-07-22,social_ads,1220.3
2023-07-23,email,290.46
2023-07-23,organic,199.05
2023-07-23,paid_search,1484.42
2023-07-23,partners,395.7
2023-07-23,referral,251.2
2023-07-23,social_ads,1247.32
2023-07-24,email,320.49
2023-07-24,organic,227.5
2023-07-24,paid_search,1805.89
2023-07-24,partners,534.58
2023-07-24,referral,396.03
2023-07-24,social_ads,1361.0
2023-07-25,email,281.05
2023-07-25,organic,212.38
2023-07-25,paid_search,2036.71
2023-07-25,partners,561.24
2023-07-25,referral,411.71
2023-07-25,social_ads,1389.66
2023-07-26,email,328.26
2023-07-26,organic,239.77
2023-07-26,paid_search,1770.97
2023-07-26,partners,587.12
2023-07-26,referral,463.73
2023-07-26,social_ads,1319.04
2023-07-27,email,338.94
2023-07-27,organic,192.55
2023-07-27,paid_search,1471.7
2023-07-27,partners,474.41
2023-07-27,referral,381.56
2023-07-27,social_ads,1289.45
2023-07-28,email,311.37
2023-07-28,organic,190.22
2023-07-28,paid_search,1604.24
2023-07-28,partners,478.1
2023-07-28,referral,450.15
2023-07-28,social_ads,1907.19
2023-07-29,email,294.33
2023-07-29,organic,193.23
2023-07-29,paid_search,1467.34
2023-07-29,partners,485.8
2023-07-29,referral,370.3
2023-07-29,social_ads,1219.99
2023-07-30,email,287.75
2023-07-30,organic,158.83
2023-07-30,paid_search,1445.87
2023-07-30,partners,451.3
2023-07-30,referral,303.6
2023-07-30,social_ads,1143.29
2023-07-31,email,303.37
2023-07-31,organic,249.8
2023-07-31,paid_search,1556.86
2023-07-31,partners,550.94
2023-07-31,referral,429.96
2023-07-31,social_ads,1397.79
2023-08-01,email,317.29
2023-08-01,organic,212.62
2023-08-01,paid_search,1438.0
2023-08-01,partners,496.12
2023-08-01,referral,426.5
2023-08-01,social_ads,1525.67
2023-08-02,email,355.35
2023-08-02,organic,213.84
2023-08-02,paid_search,1971.63
2023-08-02,partners,512.54
2023-08-02,referral,428.01
2023-08-02,social_ads,1305.87
2023-08-03,email,364.9
2023-08-03,organic,212.79
2023-08-03,paid_search,1368.03
2023-08-03,partners,526.21
2023-08-03,referral,461.09
2023-08-03,social_ads,1643.3
2023-08-04,email,293.76
2023-08-04,organic,224.07
2023-08-04,paid_search,1840.04
2023-08-04,partners,552.23
2023-08-04,referral,476.94
2023-08-04,social_ads,1334.64
2023-08-05,email,300.29
2023-08-05,organic,189.5
2023-08-05,paid_search,1360.45
2023-08-05,partners,527.19
2023-08-05,referral,355.99
2023-08-05,social_ads,1343.09
2023-08-06,email,277.14
2023-08-06,organic,191.21
2023-08-06,paid_search,1269.89
2023-08-06,partners,356.45
2023-08-06,referral,382.37
2023-08-06,social_ads,1365.68
2023-08-07,email,312.86
2023-08-07,organic,236.9
2023-08-07,paid_search,1557.17
2023-08-07,partners,550.23
2023-08-07,referral,477.45
2023-08-07,social_ads,1512.5
2023-08-08,email,363.29
2023-08-08,organic,188.56
2023-08-08,paid_search,1480.1
2023-08-08,partners,413.24
2023-08-08,referral,395.7
2023-08-08,social_ads,1992.83
2023-08-09,email,387.75
2023-08-09,organic,253.83
2023-08-09,paid_search,1461.19
2023-08-09,partners,571.68
2023-08-09,referral,393.99
2023-08-09,social_ads,1481.27
2023-08-10,email,372.48
2023-08-10,organic,225.67
2023-08-10,paid_search,1797.37
2023-08-10,partners,413.68
2023-08-10,referral,454.43
2023-08-10,social_ads,1373.16
2023-08-11,email,298.96
2023-08-11,organic,225.18
2023-08-11,paid_search,1595.48
2023-08-11,partners,421.05
2023-08-11,referral,366.38
2023-08-11,social_ads,1457.53
2023-08-12,email,243.78
2023-08-12,organic,187.25
2023-08-12,paid_search,1077.12
2023-08-12,partners,472.92
2023-08-12,referral,315.6
2023-08-12,social_ads,1149.84
2023-08-13,email,311.89
2023-08-13,organic,158.06
2023-08-13,paid_search,1342.54
2023-08-13,partners,419.9
2023-08-13,referral,328.72
2023-08-13,social_ads,1207.15
2023-08-14,email,345.27
2023-08-14,organic,207.65
2023-08-14,paid_search,1862.26
2023-08-14,partners,549.05
2023-08-14,referral,448.11
2023-08-14,social_ads,1333.68
2023-08-15,email,292.38
2023-08-15,organic,223.51
2023-08-15,paid_search,1625.34
2023-08-15,partners,578.95
2023-08-15,referral,393.5
2023-08-15,social_ads,1266.83
2023-08-16,email,292.83
2023-08-16,organic,209.28
2023-08-16,paid_search,1894.6
2023-08-16,partners,532.1
2023-08-16,referral,466.49
2023-08-16,social_ads,1434.82
2023-08-17,email,314.98
2023-08-17,organic,232.75
2023-08-17,paid_search,1601.67
2023-08-17,partners,534.34
2023-08-17,referral,370.93
2023-08-17,social_ads,1599.88
2023-08-18,email,377.7
2023-08-18,organic,235.33
2023-08-18,paid_search,1850.94
2023-08-18,partners,480.96
2023-08-18,referral,463.47
2023-08-18,social_ads,1423.32
2023-08-19,email,315.45
2023-08-19,organic,130.71
2023-08-19,paid_search,1495.51
2023-08-19,partners,543.53
2023-08-19,referral,286.26
2023-08-19,social_ads,1306.31
2023-08-20,email,322.27
2023-08-20,organic,189.3
2023-08-20,paid_search,1362.72
2023-08-20,partners,457.43
2023-08-20,referral,361.3
2023-08-20,social_ads,1264.09
2023-08-21,email,308.91
2023-08-21,organic,214.74
2023-08-21,paid_search,1898.98
2023-08-21,partners,557.2
2023-08-21,referral,350.53
2023-08-21,social_ads,1541.95
2023-08-22,email,385.37
2023-08-22,organic,221.29
2023-08-22,paid_search,1583.34
2023-08-22,partners,554.31
2023-08-22,referral,456.12
2023-08-22,social_ads,1657.93
2023-08-23,email,320.59
2023-08-23,organic,221.91
2023-08-23,paid_search,1660.2
2023-08-23,partners,457.01
2023-08-23,referral,426.37
2023-08-23,social_ads,1697.39
2023-08-24,email,334.56
2023-08-24,organic,251.03
2023-08-24,paid_search,1323.21
2023-08-24,partners,544.89
2023-08-24,referral,439.1
2023-08-24,social_ads,1485.8
2023-08-25,email,307.7
2023-08-25,organic,218.19
2023-08-25,paid_search,1752.5
2023-08-25,partners,545.03
2023-08-25,referral,453.69
2023-08-25,social_ads,1811.17
2023-08-26,email,237.95
2023-08-26,organic,184.31
2023-08-26,paid_search,1448.89
2023-08-26,partners,371.78
2023-08-26,referral,316.42
2023-08-26,social_ads,938.26
2023-08-27,email,218.83
2023-08-27,organic,186.27
2023-08-27,paid_search,1382.65
2023-08-27,partners,461.37
2023-08-27,referral,310.12
2023-08-27,social_ads,1399.37
2023-08-28,email,365.61
2023-08-28,organic,197.62
2023-08-28,paid_search,1515.13
2023-08-28,partners,470.69
2023-08-28,referral,358.41
2023-08-28,social_ads,1577.26
2023-08-29,email,401.58
2023-08-29,organic,241.61
2023-08-29,paid_search,1385.33
2023-08-29,partners,486.96
2023-08-29,referral,493.25
2023-08-29,social_ads,1623.15
2023-08-30,email,270.42
2023-08-30,organic,205.53
2023-08-30,paid_search,1849.14
2023-08-30,partners,562.77
2023-08-30,referral,386.22
2023-08-30,social_ads,1726.95
2023-08-31,email,290.03
2023-08-31,organic,210.89
2023-08-31,paid_search,1845.83
2023-08-31,partners,565.64
2023-08-31,referral,389.43
2023-08-31,social_ads,1598.94
2023-09-01,email,322.1
2023-09-01,organic,198.42
2023-09-01,paid_search,1799.15
2023-09-01,partners,531.2
2023-09-01,referral,354.23
2023-09-01,social_ads,1335.92
2023-09-02,email,268.78
2023-09-02,organic,195.33
2023-09-02,paid_search,1416.08
2023-09-02,partners,411.55
2023-09-02,referral,300.18
2023-09-02,social_ads,1186.75
2023-09-03,email,258.92
2023-09-03,organic,158.78
2023-09-03,paid_search,1613.72
2023-09-03,partners,557.15
2023-09-03,referral,347.59
2023-09-03,social_ads,1312.09
2023-09-04,email,335.99
2023-09-04,organic,201.54
2023-09-04,paid_search,1477.37
2023-09-04,partners,598.87
2023-09-04,referral,453.2
2023-09-04,social_ads,1351.0
2023-09-05,email,311.41
2023-09-05,organic,182.9
2023-09-05,paid_search,1781.6
2023-09-05,partners,577.39
2023-09-05,referral,410.64
2023-09-05,social_ads,1487.06
2023-09-06,email,413.07
2023-09-06,organic,155.32
2023-09-06,paid_search,1680.13
2023-09-06,partners,595.39
2023-09-06,referral,378.65
2023-09-06,social_ads,1581.42
2023-09-07,email,324.74
2023-09-07,organic,236.63
2023-09-07,paid_search,1961.65
2023-09-07,partners,562.47
2023-09-07,referral,352.35
2023-09-07,social_ads,1545.97
2023-09-08,email,368.47
2023-09-08,organic,224.74
2023-09-08,paid_search,1240.32
2023-09-08,partners,570.77
2023-09-08,referral,380.48
2023-09-08,social_ads,1637.55
2023-09-09,email,298.48
2023-09-09,organic,159.89
2023-09-09,paid_search,1406.08
2023-09-09,partners,412.84
2023-09-09,referral,366.81
2023-09-09,social_ads,1448.31
2023-09-10,email,301.14
2023-09-10,organic,200.56
2023-09-10,paid_search,1577.66
2023-09-10,partners,437.02
2023-09-10,referral,396.48
2023-09-10,social_ads,1227.55
2023-09-11,email,368.81
2023-09-11,organic,191.47
2023-09-11,paid_search,1711.05
2023-09-11,partners,515.69
2023-09-11,referral,381.03
2023-09-11,social_ads,1662.28
2023-09-12,email,300.31
2023-09-12,organic,236.13
2023-09-12,paid_search,1707.32
2023-09-12,partners,531.23
2023-09-12,referral,404.53
2023-09-12,social_ads,1449.4
2023-09-13,email,346.95
2023-09-13,organic,167.53
2023-09-13,paid_search,1639.02
2023-09-13,partners,569.73
2023-09-13,referral,398.48
2023-09-13,social_ads,1812.54
2023-09-14,email,312.65
2023-09-14,organic,174.4
2023-09-14,paid_search,1681.99
2023-09-14,partners,650.86
2023-09-14,referral,515.07
2023-09-14,social_ads,1708.27
2023-09-15,email,365.43
2023-09-15,organic,227.25
2023-09-15,paid_search,1524.97
2023-09-15,partners,512.22
2023-09-15,referral,349.66
2023-09-15,social_ads,1398.02
2023-09-16,email,262.45
2023-09-16,organic,178.71
2023-09-16,paid_search,1487.73
2023-09-16,partners,460.28
2023-09-16,referral,324.44
2023-09-16,social_ads,1256.35
2023-09-17,email,316.37
2023-09-17,organic,183.07
2023-09-17,paid_search,1674.21
2023-09-17,partners,421.4
2023-09-17,referral,393.32
2023-09-17,social_ads,1134.98
2023-09-18,email,299.89
2023-09-18,organic,185.03
2023-09-18,paid_search,1925.3
2023-09-18,partners,494.01
2023-09-18,referral,470.81
2023-09-18,social_ads,1623.57
2023-09-19,email,319.54
2023-09-19,organic,199.66
2023-09-19,paid_search,1623.65
2023-09-19,partners,601.62
2023-09-19,referral,373.04
2023-09-19,social_ads,1507.47
2023-09-20,email,312.63
2023-09-20,organic,266.18
2023-09-20,paid_search,1777.1
2023-09-20,partners,404.38
2023-09-20,referral,463.17
2023-09-20,social_ads,1465.37
2023-09-21,email,235.53
2023-09-21,organic,204.07
2023-09-21,paid_search,1698.42
2023-09-21,partners,555.76
2023-09-21,referral,447.01
2023-09-21,social_ads,1758.11
2023-09-22,email,311.17
2023-09-22,organic,266.89
2023-09-22,paid_search,1816.01
2023-09-22,partners,572.63
2023-09-22,referral,458.41
2023-09-22,social_ads,1872.52
2023-09-23,email,281.78
2023-09-23,organic,213.66
2023-09-23,paid_search,1597.47
2023-09-23,partners,385.17
2023-09-23,referral,332.7
2023-09-23,social_ads,1207.11
2023-09-24,email,295.16
2023-09-24,organic,167.21
2023-09-24,paid_search,1639.58
2023-09-24,partners,549.78
2023-09-24,referral,345.76
2023-09-24,social_ads,1232.25
2023-09-25,email,358.4
2023-09-25,organic,229.9
2023-09-25,paid_search,1647.69
2023-09-25,partners,577.13
2023-09-25,referral,428.8
2023-09-25,social_ads,1628.39
2023-09-26,email,347.46
2023-09-26,organic,233.59
2023-09-26,paid_search,1711.44
2023-09-26,partners,593.5
2023-09-26,referral,425.55
2023-09-26,social_ads,1649.47
2023-09-27,email,410.91
2023-09-27,organic,221.45
2023-09-27,paid_search,1734.85
2023-09-27,partners,543.86
2023-09-27,referral,390.49
2023-09-27,social_ads,1348.19
2023-09-28,email,273.6
2023-09-28,organic,240.4
2023-09-28,paid_search,1666.86
2023-09-28,partners,529.1
2023-09-28,referral,357.24
2023-09-28,social_ads,1702.3
2023-09-29,email,306.84
2023-09-29,organic,194.77
2023-09-29,paid_search,1202.78
2023-09-29,partners,483.61
2023-09-29,referral,391.29
2023-09-29,social_ads,1881.26
2023-09-30,email,287.03
2023-09-30,organic,183.11
2023-09-30,paid_search,1448.26
2023-09-30,partners,452.55
2023-09-30,referral,340.92
2023-09-30,social_ads,1046.35
2023-10-01,email,303.57
2023-10-01,organic,208.16
2023-10-01,paid_search,1446.75
2023-10-01,partners,489.69
