transaction_id,customer_id,transaction_date,revenue,cost,product_type
T000000051,C0001837,2023-03-17,599.95,405.7,Core
T000003474,C0008689,2023-03-18,107.2,57.98,Core
T000003525,C0002122,2023-03-18,382.2,261.2,Services
T000004196,C0006243,2023-03-18,200.07,136.77,Core
T000000952,C0007550,2023-03-18,211.32,129.78,Core
T000001133,C0006610,2023-03-18,125.11,57.78,Core
T000003929,C0008890,2023-03-18,380.39,320.72,Services
T000003941,C0001382,2023-03-19,449.37,209.51,Add-on
T000001851,C0002534,2023-03-19,171.8,58.41,Add-on
T000001873,C0004792,2023-03-19,590.0,314.39,Add-on
T000000587,C0005178,2023-03-19,216.11,118.11,Core
T000003473,C0008689,2023-03-19,166.03,69.64,Add-on
T000003471,C0008689,2023-03-19,234.78,113.81,Core
T000004214,C0000164,2023-03-19,143.39,69.84,Add-on
T000003907,C0008709,2023-03-19,203.91,99.41,Add-on
T000001813,C0003071,2023-03-20,97.94,57.93,Core
T000003277,C0003642,2023-03-20,118.53,53.02,Core
T000000392,C0000998,2023-03-20,46.1,24.36,Add-on
T000003793,C0002919,2023-03-20,496.99,432.11,Services
T000003738,C0008184,2023-03-20,129.34,98.43,Premium
T000001293,C0002719,2023-03-20,747.64,563.2,Premium
T000003698,C0003282,2023-03-20,48.9,28.37,Add-on
T000003934,C0000723,2023-03-20,1131.28,526.88,Add-on
T000003579,C0006082,2023-03-20,1199.33,1006.66,Premium
T000001984,C0000239,2023-03-20,355.56,222.02,Core
T000002613,C0008432,2023-03-20,832.94,492.06,Core
T000004441,C0007862,2023-03-20,2486.35,1284.42,Core
T000004475,C0002097,2023-03-20,205.3,127.69,Core
T000000259,C0001221,2023-03-20,70.04,39.72,Core
T000002549,C0001721,2023-03-20,2474.77,2098.26,Services
T000000953,C0007550,2023-03-20,101.15,60.51,Add-on
T000002547,C0008884,2023-03-21,326.62,243.23,Premium
T000003917,C0006275,2023-03-21,69.48,35.54,Add-on
T000004113,C0000633,2023-03-21,61.94,37.48,Add-on
T000003353,C0008977,2023-03-21,206.87,142.13,Premium
T000003578,C0006082,2023-03-21,612.26,439.45,Premium
T000001104,C0005922,2023-03-21,234.41,167.09,Premium
T000003316,C0000069,2023-03-21,760.13,395.6,Core
T000003031,C0005902,2023-03-21,211.14,154.79,Core
T000004491,C0005138,2023-03-21,148.17,89.36,Core
T000003311,C0007641,2023-03-21,807.0,720.79,Services
T000002029,C0001929,2023-03-21,663.29,336.11,Core
T000002077,C0000797,2023-03-21,106.23,68.07,Core
T000001375,C0001952,2023-03-21,2528.58,1783.18,Premium
T000004514,C0008720,2023-03-21,905.28,626.0,Core
T000003790,C0002919,2023-03-21,190.91,103.46,Core
T000003268,C0005373,2023-03-22,733.58,410.89,Core
T000004234,C0005945,2023-03-22,58.57,37.61,Core
T000004567,C0001386,2023-03-22,38.92,23.88,Add-on
T000000520,C0006159,2023-03-22,185.38,132.22,Premium
T000003013,C0007018,2023-03-22,29.93,17.27,Core
T000004327,C0003353,2023-03-22,140.4,103.12,Core
T000002546,C0008884,2023-03-22,1044.66,809.35,Premium
T000003354,C0008977,2023-03-22,604.63,329.43,Core
T000003499,C0008989,2023-03-23,575.0,323.62,Premium
T000001295,C0002719,2023-03-23,370.31,235.71,Premium
T000004564,C0001019,2023-03-23,159.51,109.24,Core
T000000894,C0005451,2023-03-23,701.4,382.61,Core
T000004568,C0001386,2023-03-23,545.94,403.69,Core
T000003943,C0001382,2023-03-23,1465.72,722.45,Add-on
T000003497,C0002018,2023-03-23,190.09,124.55,Core
T000003527,C0002122,2023-03-23,162.18,93.11,Core
T000004471,C0008708,2023-03-23,65.9,32.54,Add-on
T000000912,C0004775,2023-03-23,2268.16,1973.74,Services
T000002491,C0005853,2023-03-23,615.93,328.0,Core
T000003435,C0005417,2023-03-23,129.02,70.64,Core
T000003064,C0006055,2023-03-23,6837.06,4967.43,Premium
T000004515,C0008720,2023-03-23,105.01,74.51,Core
T000003160,C0002815,2023-03-23,221.25,122.72,Core
T000004496,C0002118,2023-03-23,108.78,77.74,Core
T000001875,C0004792,2023-03-23,2664.77,2502.71,Services
T000001945,C0006411,2023-03-23,688.03,383.93,Core
T000004033,C0000485,2023-03-23,223.88,101.25,Add-on
T000000123,C0005540,2023-03-23,4030.44,1509.66,Core
T000003906,C0008709,2023-03-24,1025.96,537.14,Core
T000003822,C0001161,2023-03-24,654.08,465.18,Core
T000001570,C0007392,2023-03-24,8156.34,6676.11,Services
T000002147,C0003805,2023-03-24,193.38,104.87,Core
T000002146,C0003805,2023-03-24,306.18,161.82,Core
T000000875,C0001323,2023-03-24,93.17,53.3,Core
T000001985,C0000239,2023-03-24,145.01,74.89,Core
T000004315,C0002229,2023-03-24,28.32,13.62,Core
T000003933,C0000723,2023-03-24,506.01,252.71,Add-on
T000004190,C0007351,2023-03-24,68.88,47.93,Core
T000003062,C0006055,2023-03-24,889.27,535.15,Add-on
T000004778,C0005324,2023-03-24,108.28,73.61,Core
T000003828,C0008694,2023-03-25,492.36,275.97,Core
T000004495,C0002118,2023-03-25,98.56,87.7,Core
T000004492,C0005138,2023-03-25,71.22,40.73,Core
T000004004,C0003934,2023-03-25,549.62,271.27,Core
T000003063,C0006055,2023-03-25,223.22,119.35,Add-on
T000001779,C0008873,2023-03-25,141.19,111.61,Core
T000004648,C0006506,2023-03-25,585.68,423.85,Premium
T000004244,C0008532,2023-03-25,275.93,186.17,Core
T000002225,C0003459,2023-03-25,87.74,41.9,Core
T000004314,C0002229,2023-03-25,204.41,81.52,Core
T000002891,C0008716,2023-03-25,446.48,235.6,Core
T000004194,C0006243,2023-03-25,79.83,45.97,Add-on
T000004185,C0006181,2023-03-25,230.53,172.64,Core
T000004192,C0007351,2023-03-25,72.6,51.31,Core
T000004570,C0003176,2023-03-25,1962.18,1824.85,Services
T000004472,C0008708,2023-03-25,361.5,284.37,Premium
T000004473,C0008708,2023-03-25,453.7,336.21,Premium
T000004062,C0002870,2023-03-25,586.53,472.64,Premium
T000000892,C0005451,2023-03-25,397.79,209.24,Core
T000001872,C0004792,2023-03-25,473.94,371.8,Services
T000001625,C0006898,2023-03-26,184.11,142.94,Premium
T000001292,C0002719,2023-03-26,632.83,405.64,Core
T000002233,C0000270,2023-03-26,114.39,66.05,Add-on
T000000913,C0004775,2023-03-26,12797.23,9464.8,Premium
T000003472,C0008689,2023-03-26,80.3,39.83,Core
T000004566,C0001386,2023-03-26,267.3,178.0,Core
T000004768,C0000726,2023-03-26,4264.16,3180.35,Services
T000004625,C0007208,2023-03-26,285.16,180.24,Add-on
T000004215,C0000164,2023-03-26,2939.53,1699.94,Core
T000003865,C0003454,2023-03-27,385.79,263.19,Premium
T000000997,C0008542,2023-03-27,2724.49,1787.46,Core
T000002775,C0003333,2023-03-27,2239.09,1457.79,Premium
T000004539,C0000435,2023-03-27,1298.76,430.35,Add-on
T000004918,C0007970,2023-03-27,101.07,59.71,Add-on
T000004523,C0001364,2023-03-27,222.55,120.28,Core
T000004619,C0004441,2023-03-27,63.99,49.03,Services
T000004442,C0007862,2023-03-27,477.3,386.47,Services
T000004530,C0005317,2023-03-27,384.16,213.69,Core
T000001803,C0002052,2023-03-27,40.3,28.57,Core
T000001874,C0004792,2023-03-28,457.02,221.4,Add-on
T000003036,C0007758,2023-03-28,2525.07,1436.08,Core
T000002524,C0002887,2023-03-28,30.72,13.93,Add-on
T000004114,C0000633,2023-03-28,196.76,112.92,Core
T000002283,C0008446,2023-03-28,506.06,496.91,Services
T000002773,C0003333,2023-03-28,3866.2,2206.5,Core
T000005024,C0005855,2023-03-28,93.27,58.32,Core
T000002625,C0008474,2023-03-28,137.82,70.49,Core
T000003932,C0000723,2023-03-28,827.97,402.1,Core
T000000874,C0001323,2023-03-28,38.13,25.21,Add-on
T000003728,C0004143,2023-03-28,460.9,333.8,Premium
T000004798,C0005126,2023-03-28,632.72,461.83,Premium
T000004540,C0000435,2023-03-28,16121.3,8093.96,Core
T000002671,C0003308,2023-03-28,139.05,83.14,Core
T000004233,C0005945,2023-03-28,110.09,60.46,Core
T000001940,C0001949,2023-03-28,32.97,25.24,Core
T000002206,C0006489,2023-03-28,1563.44,1209.45,Core
T000002204,C0006489,2023-03-29,1752.89,1545.42,Premium
T000004329,C0001620,2023-03-29,2182.99,1529.95,Premium
T000002129,C0004450,2023-03-29,75.52,39.09,Add-on
T000003447,C0001841,2023-03-29,126.07,61.88,Core
T000002835,C0004380,2023-03-29,91.18,54.02,Add-on
T000005018,C0000281,2023-03-29,132.0,75.77,Core
T000004195,C0006243,2023-03-29,134.82,94.69,Core
T000000876,C0001323,2023-03-29,280.87,260.89,Premium
T000000954,C0007550,2023-03-29,336.29,219.03,Core
T000005049,C0001261,2023-03-29,94.55,49.24,Core
T000005076,C0008138,2023-03-29,81.54,61.4,Add-on
T000000681,C0001617,2023-03-29,151.23,91.04,Add-on
T000003791,C0002919,2023-03-29,45.01,25.94,Core
T000002282,C0008446,2023-03-29,148.78,100.33,Core
T000005095,C0000028,2023-03-29,461.78,236.62,Core
T000001849,C0002534,2023-03-29,109.18,71.27,Core
T000004829,C0002160,2023-03-29,701.02,564.04,Premium
T000000390,C0000998,2023-03-29,165.44,129.55,Core
T000001654,C0000519,2023-03-29,203.45,139.91,Add-on
T000004563,C0001019,2023-03-30,126.68,88.19,Core
T000002623,C0008474,2023-03-30,474.22,258.34,Core
T000004626,C0007208,2023-03-30,190.83,123.45,Core
T000000391,C0000998,2023-03-30,72.35,52.11,Core
T000005148,C0000555,2023-03-30,365.31,272.71,Core
T000005114,C0008095,2023-03-30,64.94,30.94,Add-on
T000004598,C0002814,2023-03-30,29.36,18.1,Core
T000003518,C0004232,2023-03-30,344.37,190.67,Core
T000004647,C0006506,2023-03-30,3153.02,1510.03,Core
T000004643,C0005400,2023-03-30,211.55,116.29,Core
T000004830,C0001940,2023-03-30,107.06,54.4,Add-on
T000002490,C0005853,2023-03-30,1581.91,1129.86,Services
T000004836,C0005987,2023-03-30,912.75,430.35,Add-on
T000004541,C0000435,2023-03-30,836.58,394.94,Core
T000000895,C0005451,2023-03-30,488.49,256.95,Core
T000002772,C0003333,2023-03-30,3860.83,2845.18,Services
T000005050,C0001261,2023-03-30,428.84,324.19,Services
T000005096,C0000028,2023-03-30,73.8,29.01,Core
T000005085,C0005005,2023-03-30,76.75,50.53,Core
T000003205,C0006270,2023-03-30,239.84,172.33,Core
T000005048,C0001261,2023-03-30,70.73,31.86,Core
T000000108,C0007031,2023-03-30,221.66,140.86,Core
T000005211,C0000903,2023-03-31,253.44,146.74,Core
T000004383,C0001315,2023-03-31,179.33,80.79,Core
T000004837,C0005987,2023-03-31,435.41,252.13,Core
T000003526,C0002122,2023-03-31,864.52,427.23,Core
T000004618,C0004441,2023-03-31,22.07,12.32,Core
T000004947,C0002298,2023-03-31,2277.03,1609.08,Premium
T000005090,C0006761,2023-03-31,192.5,174.37,Core
T000004883,C0003134,2023-03-31,136.36,77.46,Core
T000005236,C0000176,2023-03-31,60.2,25.39,Add-on
T000004263,C0005218,2023-03-31,146.31,85.77,Core
T000005238,C0001390,2023-03-31,63.98,38.75,Core
T000005242,C0004459,2023-03-31,59.94,33.65,Core
T000005149,C0000555,2023-03-31,677.62,341.48,Core
T000004058,C0000422,2023-03-31,71.98,45.16,Core
T000005175,C0006476,2023-03-31,42.43,18.29,Add-on
T000004191,C0007351,2023-03-31,205.75,117.01,Add-on
T000004569,C0003176,2023-03-31,684.18,516.98,Core
T000003789,C0002919,2023-03-31,32.0,20.47,Core
T000004824,C0005342,2023-03-31,54.23,38.28,Core
T000005210,C0000903,2023-03-31,504.09,291.36,Core
T000000333,C0008299,2023-03-31,148.93,123.21,Core
T000004061,C0002870,2023-03-31,1102.4,867.61,Premium
T000004805,C0002046,2023-03-31,159.99,131.32,Services
T000005209,C0000903,2023-03-31,544.97,278.76,Add-on
T000002884,C0003300,2023-04-01,136.11,81.24,Core
T000002574,C0004559,2023-04-01,58.22,29.47,Core
T000002575,C0004559,2023-04-01,271.09,125.56,Add-on
T000002576,C0004559,2023-04-01,67.11,41.85,Core
T000003348,C0002605,2023-04-01,120.41,83.76,Core
T000001908,C0008938,2023-04-01,358.62,195.99,Add-on
T000003008,C0001743,2023-04-01,93.08,78.48,Premium
T000005263,C0005954,2023-04-01,401.84,264.59,Core
T000001632,C0004418,2023-04-01,50.04,34.23,Core
T000001878,C0004792,2023-04-01,604.89,336.69,Core
T000003867,C0003454,2023-04-01,567.5,335.32,Core
T000002306,C0000136,2023-04-01,13.04,6.67,Core
T000004235,C0005945,2023-04-01,76.14,39.0,Core
T000001635,C0006737,2023-04-01,246.01,173.24,Core
T000003319,C0000069,2023-04-01,1717.87,1298.38,Premium
T000002235,C0000270,2023-04-01,224.23,162.04,Core
T000003009,C0001743,2023-04-02,109.72,62.24,Core
T000000915,C0004775,2023-04-02,901.01,713.76,Premium
T000004921,C0007970,2023-04-02,922.29,440.91,Add-on
T000003513,C0002321,2023-04-02,99.86,93.83,Premium
T000003944,C0001382,2023-04-02,880.03,517.58,Core
T000005320,C0001926,2023-04-02,247.82,219.53,Services
T000002148,C0003805,2023-04-02,49.2,27.21,Core
T000002108,C0005206,2023-04-02,137.59,83.12,Add-on
T000003583,C0002750,2023-04-02,65.93,28.79,Core
T000000312,C0006403,2023-04-02,26.0,16.64,Core
T000001658,C0008640,2023-04-02,252.59,117.73,Core
T000000744,C0002299,2023-04-03,4543.03,3272.98,Premium
T000004193,C0005776,2023-04-03,19.8,14.76,Add-on
T000004922,C0007970,2023-04-03,1314.09,1034.26,Premium
T000005243,C0004459,2023-04-03,86.24,45.76,Core
T000000998,C0008542,2023-04-03,3137.4,2421.52,Premium
T000003286,C0002560,2023-04-03,193.76,112.73,Core
T000001011,C0002922,2023-04-03,76.72,43.34,Core
T000002837,C0004380,2023-04-03,142.23,66.54,Add-on
T000002234,C0000270,2023-04-03,208.4,164.24,Services
T000000170,C0003453,2023-04-03,297.84,135.55,Core
T000003936,C0000723,2023-04-03,1552.96,1196.49,Premium
T000000109,C0007031,2023-04-04,450.22,253.01,Core
T000001877,C0004792,2023-04-04,868.66,667.66,Premium
T000002582,C0004338,2023-04-04,588.43,301.27,Core
T000003945,C0001382,2023-04-04,95.64,45.68,Add-on
T000001852,C0002534,2023-04-04,151.84,98.9,Premium
T000003448,C0001841,2023-04-04,77.95,40.61,Core
T000002962,C0006976,2023-04-04,2685.63,1349.06,Add-on
T000005213,C0000903,2023-04-04,2086.62,1524.27,Premium
T000000422,C0002731,2023-04-04,96.81,52.04,Add-on
T000002391,C0004859,2023-04-04,282.46,193.06,Premium
T000005381,C0002011,2023-04-04,144.36,59.14,Add-on
T000002885,C0003300,2023-04-05,130.95,82.99,Core
T000000110,C0007031,2023-04-05,879.67,477.23,Add-on
T000004071,C0004746,2023-04-05,1431.8,1203.34,Services
T000001058,C0002384,2023-04-05,185.98,97.73,Core
T000000725,C0000775,2023-04-05,179.63,85.4,Add-on
T000005476,C0008887,2023-04-05,67.43,30.93,Add-on
T000002629,C0008474,2023-04-05,128.44,65.79,Core
T000003265,C0005862,2023-04-05,226.32,80.53,Add-on
T000003524,C0006211,2023-04-05,1263.84,608.83,Core
T000001657,C0000519,2023-04-05,247.16,172.42,Core
T000002664,C0006274,2023-04-05,106.26,56.68,Add-on
T000001856,C0000812,2023-04-05,100.63,76.93,Core
T000003795,C0002919,2023-04-06,51.29,31.46,Add-on
T000001459,C0000841,2023-04-06,1118.7,553.75,Core
T000001747,C0003801,2023-04-06,1330.11,1028.07,Premium
T000001876,C0004792,2023-04-06,938.78,727.26,Premium
T000003501,C0008989,2023-04-06,779.19,514.85,Premium
T000002627,C0008474,2023-04-06,165.21,84.78,Core
T000005557,C0005176,2023-04-06,244.09,133.15,Add-on
T000004187,C0006181,2023-04-06,1971.99,1737.97,Premium
T000002914,C0007019,2023-04-06,28.99,12.32,Add-on
T000004070,C0004746,2023-04-06,382.7,251.36,Core
T000004202,C0006269,2023-04-06,325.57,292.68,Premium
T000005239,C0001390,2023-04-06,57.4,31.99,Add-on
T000003347,C0008313,2023-04-06,45.58,34.21,Add-on
T000000682,C0001617,2023-04-06,366.55,286.72,Core
T000003214,C0007578,2023-04-07,64.26,33.88,Add-on
T000005278,C0002840,2023-04-07,1273.54,1085.43,Premium
T000002935,C0003192,2023-04-07,157.77,92.71,Add-on
T000005277,C0002840,2023-04-07,2547.75,2030.54,Premium
T000002836,C0004380,2023-04-07,244.36,141.71,Core
T000005579,C0000287,2023-04-07,931.0,716.24,Premium
T000002511,C0006641,2023-04-07,85.68,57.61,Core
T000004474,C0008708,2023-04-07,64.92,36.99,Core
T000002210,C0004136,2023-04-07,525.98,303.78,Core
T000001661,C0008640,2023-04-07,368.66,211.41,Core
T000001638,C0006737,2023-04-07,702.89,479.69,Core
T000000265,C0000741,2023-04-07,11668.33,7484.14,Premium
T000001487,C0007406,2023-04-07,98.4,75.79,Core
T000002376,C0000872,2023-04-07,39.27,19.71,Add-on
T000004131,C0007322,2023-04-07,7086.37,5911.72,Services
T000000741,C0002299,2023-04-07,6492.54,4443.92,Premium
T000004494,C0002296,2023-04-07,423.32,333.36,Premium
T000003278,C0003642,2023-04-07,60.66,27.28,Core
T000003824,C0006727,2023-04-07,73.02,51.38,Add-on
T000000022,C0001158,2023-04-08,328.69,205.48,Premium
T000004948,C0002298,2023-04-08,3046.76,2616.64,Premium
T000003014,C0007018,2023-04-08,669.02,369.15,Core
T000001318,C0000395,2023-04-08,409.32,239.58,Core
T000004059,C0000422,2023-04-08,252.36,164.4,Core
T000003871,C0003454,2023-04-08,203.35,92.51,Add-on
T000003829,C0008694,2023-04-08,216.62,150.22,Premium
T000002936,C0003192,2023-04-08,246.01,188.46,Premium
T000005362,C0006508,2023-04-08,68.6,32.26,Core
T000003753,C0007389,2023-04-08,122.71,66.53,Add-on
T000005124,C0003595,2023-04-08,163.96,104.23,Core
T000003339,C0003824,2023-04-08,244.53,108.83,Core
T000003498,C0002018,2023-04-08,52.22,37.96,Core
T000002392,C0004859,2023-04-08,304.29,216.52,Premium
T000001056,C0002384,2023-04-08,472.92,308.56,Premium
T000004109,C0002276,2023-04-08,92.98,73.12,Core
T000003015,C0007018,2023-04-08,58.1,19.94,Core
T000003632,C0007871,2023-04-08,356.0,306.16,Services
T000001163,C0006013,2023-04-08,2010.67,1558.5,Services
T000004064,C0002870,2023-04-08,4485.95,3815.76,Services
T000002003,C0005572,2023-04-08,213.19,148.72,Core
T000001866,C0006751,2023-04-09,189.28,130.47,Core
T000005523,C0000635,2023-04-09,277.07,190.87,Premium
T000005321,C0001926,2023-04-09,121.69,98.47,Services
T000000002,C0006120,2023-04-09,1144.36,767.13,Core
T000001097,C0004966,2023-04-09,76.95,44.54,Core
T000005511,C0007445,2023-04-09,86.15,61.88,Core
T000004950,C0002298,2023-04-09,2636.2,2366.4,Services
T000004035,C0000485,2023-04-09,514.31,216.25,Core
T000003585,C0002750,2023-04-09,85.38,45.33,Core
T000003039,C0007758,2023-04-09,1297.59,980.25,Premium
T000005744,C0002476,2023-04-10,628.68,401.33,Add-on
T000002940,C0007227,2023-04-10,386.64,239.78,Core
T000002390,C0004859,2023-04-10,467.49,232.16,Add-on
T000003635,C0007871,2023-04-10,6926.62,6364.63,Services
T000003318,C0000069,2023-04-10,2437.01,1697.66,Premium
T000005617,C0008626,2023-04-10,127.18,66.16,Core
T000003038,C0007758,2023-04-10,267.18,159.0,Add-on
T000004799,C0005126,2023-04-10,143.08,91.6,Core
T000001902,C0004337,2023-04-11,88.29,60.27,Core
T000004653,C0006506,2023-04-11,2325.06,1594.44,Premium
T000001987,C0000239,2023-04-11,497.11,371.0,Services
T000001946,C0006411,2023-04-11,218.71,146.7,Premium
T000004414,C0004644,2023-04-11,258.63,171.06,Core
T000005813,C0006534,2023-04-11,2582.74,1860.56,Premium
T000002389,C0004859,2023-04-11,583.04,322.89,Core
T000002236,C0000270,2023-04-11,1140.45,810.76,Premium
T000001909,C0008938,2023-04-11,499.29,352.62,Premium
T000002269,C0007490,2023-04-11,222.15,158.52,Add-on
T000005762,C0001669,2023-04-12,234.27,151.69,Add-on
T000000079,C0000744,2023-04-12,315.21,241.53,Premium
T000005805,C0007260,2023-04-12,307.17,139.35,Core
T000001942,C0000826,2023-04-12,565.62,533.08,Services
T000003869,C0003454,2023-04-12,117.68,57.43,Core
T000002512,C0006641,2023-04-12,49.57,27.27,Core
T000004093,C0003372,2023-04-12,313.55,249.74,Services
T000005077,C0008138,2023-04-12,7.81,5.57,Core
T000001238,C0002940,2023-04-12,206.55,115.18,Core
T000000436,C0007466,2023-04-12,52.61,27.78,Core
T000003264,C0007810,2023-04-12,225.85,159.18,Core
T000005524,C0000635,2023-04-13,547.45,354.75,Premium
T000000602,C0003606,2023-04-13,3688.88,2012.75,Core
T000005292,C0007534,2023-04-13,197.3,97.3,Core
T000005743,C0002476,2023-04-13,211.75,186.98,Premium
T000003245,C0004542,2023-04-13,348.01,214.68,Core
T000004092,C0003372,2023-04-13,86.93,54.69,Core
T000003061,C0005895,2023-04-13,105.12,67.96,Add-on
T000005637,C0002774,2023-04-13,1346.86,780.97,Core
T000005812,C0006534,2023-04-13,13690.11,8652.43,Premium
T000001659,C0008640,2023-04-13,191.61,159.98,Services
T000004186,C0006181,2023-04-13,598.69,439.51,Add-on
T000003037,C0007758,2023-04-13,214.69,127.79,Add-on
T000001415,C0003321,2023-04-13,307.01,287.48,Premium
T000004919,C0007970,2023-04-14,4592.06,2432.47,Core
T000004120,C0005751,2023-04-14,6208.26,6569.56,Services
T000004838,C0005987,2023-04-14,251.65,138.08,Core
T000002270,C0007490,2023-04-14,162.75,162.76,Premium
T000004644,C0005400,2023-04-14,261.01,201.12,Premium
T000004620,C0004441,2023-04-14,82.73,33.19,Add-on
T000003752,C0007389,2023-04-15,149.01,77.83,Add-on
T000005742,C0002476,2023-04-15,368.03,211.69,Add-on
T000003914,C0001660,2023-04-15,82.86,54.25,Add-on
T000003976,C0006547,2023-04-15,47.73,29.23,Core
T000005795,C0002493,2023-04-15,298.28,156.76,Core
T000000077,C0000744,2023-04-15,7152.3,5436.23,Premium
T000003937,C0000723,2023-04-15,392.23,127.29,Add-on
T000005115,C0008095,2023-04-15,415.66,195.58,Add-on
T000004319,C0007463,2023-04-15,56.06,35.35,Core
T000002109,C0005206,2023-04-15,109.63,80.33,Premium
T000003634,C0007871,2023-04-15,845.37,535.83,Core
T000000524,C0005156,2023-04-15,65.49,35.31,Add-on
T000001864,C0003532,2023-04-15,70.46,38.18,Core
T000003338,C0003824,2023-04-15,771.28,474.49,Core
T000004330,C0001620,2023-04-15,3849.85,2418.56,Premium
T000005382,C0002011,2023-04-15,140.55,62.88,Add-on
T000004825,C0005342,2023-04-16,302.82,229.71,Premium
T000004197,C0006243,2023-04-16,684.63,414.02,Add-on
T000004264,C0005218,2023-04-16,446.25,217.48,Add-on
T000002237,C0000270,2023-04-16,307.94,194.93,Core
T000004316,C0002229,2023-04-16,77.74,34.61,Core
T000000823,C0007013,2023-04-16,612.55,364.76,Add-on
